Date,Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh
2024-02-22 23:00:00,Home_6,Lucknow,1.99,0,22.6,44.41,0.77,0.98,0.77
2024-03-08 10:00:00,Home_4,Kolkata,4.41,1,24.54,55.55,1.09,0.8,0.96
2024-03-09 03:00:00,Home_9,Bangalore,1.31,1,18.39,77.11,0.07,0.78,0.5
2024-01-19 15:00:00,Home_1,Lucknow,3.47,0,27.77,44.64,1.8,1.2,1.05
2024-01-21 21:00:00,Home_1,Kolkata,3.52,0,24.34,59.47,0.75,0.11,0.83
2024-03-04 05:00:00,Home_4,Kolkata,2.9,0,23.51,65.75,1.01,0.93,0.5
2024-01-07 09:00:00,Home_8,Delhi,5.01,1,31.64,97.11,1.22,1.1,0.61
2024-02-03 17:00:00,Home_10,Hyderabad,1.68,0,23.56,83.19,0.66,0.61,0.52
2024-02-29 04:00:00,Home_6,Mumbai,5.79,0,17.86,57.15,1.59,0.4,0.89
2024-03-20 01:00:00,Home_5,Hyderabad,2.84,1,21.49,41.62,0.66,1.71,0.72
2024-02-16 03:00:00,Home_7,Chennai,4.41,1,29.44,56.7,0.33,0.79,0.26
2024-04-06 09:00:00,Home_2,Pune,6.4,1,30.12,45.55,0.07,1.39,-0.29
2024-01-30 08:00:00,Home_2,Bangalore,3.07,1,18.68,65.29,1.3,0.8,0.09
2024-02-16 00:00:00,Home_3,Ahmedabad,4.75,1,17.71,55.56,0.99,0.4,0.2
2024-04-13 18:00:00,Home_6,Chennai,4.55,1,23.21,79.63,1.74,1.05,0.44
2024-02-28 03:00:00,Home_10,Pune,2.16,1,26.04,63.47,1.14,0.63,0.26
2024-03-31 06:00:00,Home_2,Delhi,2.31,1,18.94,79.71,1.15,0.94,0.5
2024-02-05 19:00:00,Home_9,Kolkata,1.66,1,25.76,43.37,1.73,0.24,1.06
2024-02-09 07:00:00,Home_8,Lucknow,1.51,1,14.66,77.28,1.63,1.14,0.8
2024-04-09 23:00:00,Home_6,Bangalore,,0,26.2,72.2,1.12,1.36,0.46
2024-04-03 15:00:00,Home_1,Kolkata,2.46,1,27.74,73.15,1.06,1.21,0.59
2024-03-30 17:00:00,Home_4,Ahmedabad,4.63,1,15.68,59.71,0.48,1.04,0.3
2024-02-17 10:00:00,Home_10,Ahmedabad,4.79,1,,53.0,0.88,0.75,0.56
2024-03-14 15:00:00,Home_1,Chennai,1.98,0,24.29,66.71,1.09,0.3,0.81
2024-01-04 10:00:00,Home_8,Hyderabad,3.88,1,24.9,76.84,0.63,1.19,0.39
2024-01-31 21:00:00,Home_8,Kolkata,2.14,1,25.44,39.9,0.16,0.78,0.25
2024-03-10 22:00:00,Home_10,Chennai,5.23,0,20.79,58.32,1.18,1.34,0.79
2024-02-23 15:00:00,Home_5,Pune,3.27,1,29.36,50.84,1.65,0.78,0.45
2024-02-04 09:00:00,Home_10,Lucknow,4.13,1,29.3,77.45,0.72,0.81,0.45
2024-02-02 16:00:00,Home_8,Kolkata,4.43,1,35.25,70.72,0.69,1.5,0.67
2024-01-13 02:00:00,Home_5,Lucknow,2.43,1,23.24,86.45,0.45,1.32,0.44
2024-02-14 00:00:00,Home_4,Lucknow,4.4,0,25.64,57.57,1.4,1.09,0.86
2024-03-04 12:00:00,Home_10,Bangalore,4.38,1,17.75,92.27,1.95,1.31,0.59
2024-02-01 15:00:00,Home_10,Ahmedabad,3.69,1,33.06,75.46,1.35,1.08,0.56
2024-03-19 03:00:00,Home_1,Delhi,2.83,0,36.03,64.89,0.4,0.39,0.4
2024-02-04 01:00:00,Home_8,Jaipur,2.71,0,18.37,57.45,1.33,0.13,0.28
2024-03-29 20:00:00,Home_2,Bangalore,2.33,0,18.46,41.39,1.05,1.11,0.84
2024-01-22 10:00:00,Home_3,Bangalore,3.23,1,27.7,86.27,1.17,0.94,0.29
2024-02-06 09:00:00,Home_1,Jaipur,4.0,1,28.23,67.75,0.08,0.81,0.97
2024-02-13 17:00:00,Home_2,Bangalore,4.66,0,26.28,42.12,0.44,1.14,0.55
2024-01-24 19:00:00,Home_10,Mumbai,3.45,1,16.74,56.58,1.32,0.68,0.17
2024-03-15 20:00:00,Home_2,Pune,3.39,1,29.24,68.54,0.59,1.18,0.51
2024-03-07 20:00:00,Home_9,Ahmedabad,2.53,0,23.93,51.31,1.39,0.09,0.43
2024-02-24 08:00:00,Home_10,Hyderabad,3.86,0,23.33,41.96,1.23,1.27,0.84
2024-02-27 00:00:00,Home_1,Kolkata,2.34,0,20.07,62.46,0.19,1.12,-0.14
2024-01-09 15:00:00,Home_3,Chennai,4.44,1,12.16,57.67,0.9,1.01,0.35
2024-04-01 23:00:00,Home_7,Kolkata,2.82,1,20.63,71.55,0.32,1.56,0.36
2024-03-19 10:00:00,Home_8,Hyderabad,3.56,1,24.2,64.43,-0.09,0.92,0.98
2024-02-09 19:00:00,Home_1,Mumbai,0.93,1,24.09,40.03,1.29,0.73,0.59
2024-03-22 02:00:00,Home_6,Ahmedabad,1.67,1,24.92,89.78,1.39,0.69,0.4
2024-02-22 16:00:00,Home_9,Ahmedabad,3.17,1,22.38,70.95,1.39,0.84,0.66
2024-03-19 14:00:00,Home_3,Ahmedabad,4.82,1,20.26,30.85,1.14,1.58,0.29
2024-03-13 12:00:00,Home_2,Kolkata,4.95,1,27.98,65.17,0.32,1.22,0.98
2024-02-21 04:00:00,Home_5,Bangalore,3.04,1,21.29,78.04,1.03,0.76,0.39
2024-01-12 08:00:00,Home_8,Bangalore,3.48,1,19.65,42.49,1.69,0.54,0.74
2024-02-14 23:00:00,Home_7,Chennai,2.29,1,30.98,77.05,1.57,0.65,0.24
2024-01-19 07:00:00,Home_8,Pune,2.79,1,28.97,81.37,1.5,0.9,0.39
2024-01-20 10:00:00,Home_10,Chennai,4.55,1,18.48,49.04,0.88,0.32,0.32
2024-02-28 07:00:00,Home_3,Kolkata,4.21,1,22.82,45.12,0.98,0.57,0.36
2024-02-22 17:00:00,Home_7,Ahmedabad,4.77,1,23.67,54.43,1.39,1.21,1.2
2024-03-03 19:00:00,Home_6,Pune,1.61,1,17.18,,1.43,0.3,0.13
2024-01-21 08:00:00,Home_4,Lucknow,4.51,1,28.48,49.64,1.1,0.59,0.2
2024-04-01 10:00:00,Home_7,Mumbai,2.81,1,23.23,78.82,0.26,1.13,0.52
2024-04-10 23:00:00,Home_3,Hyderabad,3.96,0,23.35,56.91,1.0,1.08,0.6
2024-04-08 03:00:00,Home_6,Pune,5.05,1,24.1,61.48,0.63,0.63,0.54
2024-01-27 02:00:00,Home_4,Jaipur,2.86,1,27.29,50.98,0.5,1.17,0.42
2024-04-12 12:00:00,Home_5,Bangalore,2.64,1,18.57,50.49,0.71,0.37,0.5
2024-01-28 21:00:00,Home_10,Jaipur,2.45,0,19.17,69.78,1.76,1.28,0.52
2024-01-07 15:00:00,Home_8,Lucknow,3.66,0,23.28,67.06,1.64,0.86,0.97
2024-03-11 14:00:00,Home_1,Bangalore,2.3,0,23.9,47.85,0.21,0.81,0.94
2024-02-13 21:00:00,Home_8,Hyderabad,5.32,1,27.85,83.82,1.08,0.66,0.4
2024-02-13 06:00:00,Home_5,Bangalore,3.15,1,20.51,42.98,1.54,0.18,1.02
2024-04-12 22:00:00,Home_1,Hyderabad,3.43,1,29.98,57.37,1.17,0.4,0.67
2024-03-17 22:00:00,Home_9,Pune,4.81,0,21.55,,1.44,1.11,0.36
2024-03-08 13:00:00,Home_7,Chennai,4.67,0,24.46,44.18,1.68,0.98,0.86
2024-02-22 11:00:00,Home_1,Jaipur,3.41,1,19.94,63.14,1.47,1.14,-0.02
2024-04-11 07:00:00,Home_5,Mumbai,3.61,1,17.3,45.27,0.1,0.11,0.06
2024-02-01 05:00:00,Home_5,Chennai,2.82,1,26.23,36.62,0.95,0.34,0.58
2024-01-27 09:00:00,Home_2,Jaipur,3.4,0,19.27,75.98,0.89,0.98,0.79
2024-02-14 04:00:00,Home_1,Lucknow,4.79,1,10.07,55.35,0.79,0.46,0.2
2024-03-28 20:00:00,Home_4,Hyderabad,3.98,1,25.4,65.77,1.56,0.6,0.6
2024-03-16 16:00:00,Home_5,Jaipur,1.34,0,27.23,48.14,,1.4,0.53
2024-03-15 22:00:00,Home_7,Ahmedabad,3.28,0,28.88,68.94,0.77,1.02,0.01
2024-02-04 16:00:00,Home_5,Chennai,1.91,1,17.76,84.64,1.01,0.44,0.39
2024-01-13 06:00:00,Home_1,Pune,4.11,0,23.97,78.64,1.44,0.36,0.44
2024-01-18 17:00:00,Home_10,Chennai,3.21,0,18.1,49.96,1.77,1.01,0.35
2024-03-14 12:00:00,Home_5,Pune,4.92,0,30.04,77.27,1.1,1.59,0.88
2024-02-07 15:00:00,Home_2,Kolkata,5.55,1,20.45,69.47,0.65,1.36,0.26
2024-04-08 00:00:00,Home_7,Hyderabad,2.83,1,,51.06,0.72,1.25,0.56
2024-03-18 04:00:00,Home_2,Jaipur,3.38,1,23.56,103.76,1.52,1.34,0.29
2024-02-27 06:00:00,Home_4,Lucknow,3.37,1,30.03,69.42,1.13,0.4,0.77
2024-02-07 14:00:00,Home_5,Jaipur,3.69,0,21.36,36.22,1.02,1.16,0.98
2024-01-21 14:00:00,Home_5,Chennai,2.61,1,21.75,55.76,1.26,0.59,0.75
2024-02-09 09:00:00,Home_7,Bangalore,4.14,1,22.79,41.41,1.68,1.68,0.72
2024-03-13 15:00:00,Home_5,Ahmedabad,3.02,0,20.85,60.51,0.28,0.66,0.66
2024-02-15 22:00:00,Home_10,Jaipur,1.67,1,20.5,57.93,0.89,1.01,0.73
2024-02-29 07:00:00,Home_9,Kolkata,4.53,1,27.91,47.3,1.31,2.2,0.61
2024-01-12 00:00:00,Home_9,Mumbai,3.95,1,31.15,36.11,1.61,0.44,0.28
2024-04-13 21:00:00,Home_5,Kolkata,6.15,1,15.32,46.78,1.37,0.13,0.81
2024-03-01 07:00:00,Home_5,Mumbai,4.73,1,19.27,72.58,0.94,1.07,0.5
2024-01-03 14:00:00,Home_2,Delhi,2.96,1,25.13,46.08,1.46,0.14,0.78
2024-03-08 08:00:00,Home_9,Bangalore,2.94,1,21.53,78.64,0.99,0.35,0.69
2024-02-01 17:00:00,Home_1,Lucknow,4.69,1,26.13,67.42,2.08,0.2,0.07
2024-02-07 13:00:00,Home_1,Jaipur,4.32,1,19.1,46.92,1.06,1.2,0.79
2024-03-14 21:00:00,Home_2,Kolkata,3.79,0,27.44,71.11,1.62,0.99,0.14
2024-02-08 20:00:00,Home_6,Ahmedabad,2.66,1,22.57,34.93,1.69,0.83,0.49
2024-01-19 18:00:00,Home_5,Bangalore,3.27,1,25.19,72.53,1.83,1.08,0.38
2024-02-03 10:00:00,Home_6,Ahmedabad,4.83,1,32.46,57.03,-0.16,0.69,0.38
2024-04-06 02:00:00,Home_4,Pune,4.07,0,21.86,57.9,0.83,0.52,0.77
2024-02-22 20:00:00,Home_2,Pune,2.91,1,28.36,53.67,1.16,1.58,0.23
2024-02-16 20:00:00,Home_1,Jaipur,4.89,1,22.51,79.29,0.86,1.25,0.62
2024-03-26 16:00:00,Home_10,Hyderabad,4.71,1,31.1,73.74,1.04,0.15,0.43
2024-03-01 01:00:00,Home_6,Jaipur,3.14,0,26.04,47.24,1.12,0.35,0.37
2024-01-30 10:00:00,Home_2,Delhi,3.99,1,31.06,40.03,1.18,0.78,0.63
2024-01-30 05:00:00,Home_6,Lucknow,3.15,1,28.92,,0.75,1.32,0.72
2024-02-20 00:00:00,Home_9,Bangalore,3.3,1,33.9,61.96,0.68,0.37,0.66
2024-01-28 05:00:00,Home_3,Chennai,4.5,0,23.58,79.12,0.96,0.96,0.61
2024-03-24 05:00:00,Home_5,Chennai,3.23,0,23.02,28.87,1.82,0.55,0.41
2024-04-11 17:00:00,Home_3,Chennai,3.27,0,20.59,63.38,0.61,1.26,0.7
2024-03-09 09:00:00,Home_8,Kolkata,3.75,1,13.66,45.29,1.07,1.03,0.54
2024-03-03 08:00:00,Home_10,Bangalore,4.89,1,19.65,36.54,1.57,0.56,0.49
2024-03-07 05:00:00,Home_8,Hyderabad,2.77,1,17.32,53.27,-0.01,0.83,0.36
2024-01-02 20:00:00,Home_10,Delhi,3.6,0,27.81,63.75,1.5,1.18,0.88
2024-03-11 12:00:00,Home_8,Mumbai,2.22,1,23.02,55.23,1.0,1.13,0.45
2024-04-06 12:00:00,Home_4,Jaipur,3.2,0,27.62,43.92,1.29,0.85,1.43
2024-03-07 07:00:00,Home_2,Pune,2.57,1,20.61,93.86,0.44,0.1,0.76
2024-02-27 03:00:00,Home_1,Lucknow,4.75,0,17.88,68.79,0.85,1.35,0.38
2024-01-28 19:00:00,Home_5,Mumbai,4.36,0,15.12,53.5,1.15,0.74,0.64
2024-01-24 18:00:00,Home_2,Chennai,4.15,0,26.01,62.8,0.46,1.14,0.2
2024-03-31 14:00:00,Home_9,Delhi,3.5,0,24.18,43.86,1.41,0.83,0.29
2024-02-27 07:00:00,Home_10,Bangalore,2.54,1,24.73,65.36,0.84,1.18,0.78
2024-02-12 12:00:00,Home_5,Pune,1.0,0,35.22,94.2,0.4,0.72,0.61
2024-01-07 03:00:00,Home_9,Ahmedabad,2.49,1,14.39,59.13,0.8,0.72,0.5
2024-03-14 01:00:00,Home_10,Delhi,5.23,0,25.04,63.24,1.05,0.45,0.28
2024-02-01 08:00:00,Home_10,Hyderabad,1.59,1,25.2,55.76,0.55,0.53,0.56
2024-01-31 13:00:00,Home_9,Hyderabad,4.48,1,21.89,42.28,1.23,0.58,0.55
2024-03-26 05:00:00,Home_3,Mumbai,3.06,0,14.4,64.17,0.96,0.89,0.01
2024-01-01 12:00:00,Home_8,Pune,3.93,1,20.92,56.45,0.82,1.13,0.31
2024-02-28 23:00:00,Home_2,Mumbai,2.29,0,,71.27,0.64,0.32,0.69
2024-01-24 11:00:00,Home_6,Hyderabad,2.14,1,30.33,78.18,1.42,0.14,0.54
2024-01-07 17:00:00,Home_8,Ahmedabad,2.55,1,25.94,71.66,1.38,0.78,0.64
2024-02-21 20:00:00,Home_10,Mumbai,1.24,1,28.84,89.61,0.26,0.18,0.46
2024-02-15 05:00:00,Home_3,Ahmedabad,3.54,1,26.67,39.83,1.37,0.31,1.23
2024-01-02 06:00:00,Home_9,Kolkata,1.38,1,27.75,76.43,,0.3,0.49
2024-02-07 06:00:00,Home_9,Pune,5.44,0,22.0,59.03,0.97,0.23,1.1
2024-02-13 13:00:00,Home_6,Hyderabad,2.76,0,22.48,44.3,1.23,1.27,0.16
2024-03-12 10:00:00,Home_8,Kolkata,5.34,1,31.88,75.03,1.14,0.1,1.01
2024-02-13 04:00:00,Home_4,Chennai,3.27,0,29.23,53.34,0.51,0.8,0.56
2024-03-24 20:00:00,Home_7,Chennai,5.0,1,12.31,79.09,0.51,0.24,0.74
2024-01-21 17:00:00,Home_7,Lucknow,3.47,1,20.7,63.65,1.28,0.43,0.8
2024-03-04 20:00:00,Home_9,Pune,3.23,1,30.95,51.2,1.76,1.27,0.58
2024-04-04 20:00:00,Home_3,Chennai,1.82,1,27.91,54.17,1.57,0.79,0.77
2024-01-20 21:00:00,Home_9,Ahmedabad,4.94,0,20.52,61.73,1.06,0.26,0.55
2024-03-25 13:00:00,Home_5,Lucknow,3.61,1,16.1,65.08,1.7,0.72,0.63
2024-03-06 12:00:00,Home_4,Mumbai,3.91,1,20.95,69.7,1.17,0.12,0.52
2024-02-10 04:00:00,Home_1,Chennai,2.18,1,25.15,65.5,0.22,0.99,0.41
2024-02-10 07:00:00,Home_2,Delhi,4.14,1,33.72,62.98,0.41,0.41,0.31
2024-04-02 13:00:00,Home_1,Lucknow,4.6,0,34.05,89.17,0.46,0.79,0.48
2024-01-01 02:00:00,Home_8,Lucknow,3.27,1,21.24,85.72,1.19,1.04,0.6
2024-02-21 18:00:00,Home_8,Bangalore,2.48,0,29.95,42.79,0.69,0.69,0.3
2024-03-18 22:00:00,Home_10,Mumbai,3.15,1,21.18,57.86,0.98,-0.23,0.26
2024-01-11 01:00:00,Home_3,Pune,0.62,1,25.79,62.77,1.4,0.87,0.32
2024-04-09 17:00:00,Home_7,Kolkata,16.63,1,18.91,53.33,0.64,0.85,0.49
2024-02-15 08:00:00,Home_3,Delhi,4.89,1,14.63,53.25,1.01,0.25,0.5
2024-02-01 12:00:00,Home_1,Ahmedabad,3.54,1,25.45,77.0,0.85,0.71,0.85
2024-04-04 23:00:00,Home_5,Bangalore,2.2,0,16.46,50.64,0.93,1.33,0.7
2024-01-14 11:00:00,Home_10,Mumbai,4.09,1,16.08,71.92,0.95,0.19,0.47
2024-02-27 11:00:00,Home_7,Lucknow,2.11,1,22.29,58.01,1.0,0.33,0.61
2024-02-20 18:00:00,Home_5,Delhi,1.46,1,32.2,69.81,0.86,0.92,0.31
2024-01-29 01:00:00,Home_9,Chennai,3.91,1,21.06,73.52,0.61,0.42,0.89
2024-02-09 05:00:00,Home_5,Ahmedabad,2.16,1,32.23,63.92,1.3,0.22,-0.16
2024-01-23 22:00:00,Home_6,Pune,5.03,0,18.24,81.27,0.71,1.88,0.18
2024-01-28 04:00:00,Home_9,Delhi,2.35,1,24.72,56.13,0.55,0.52,0.56
2024-02-14 10:00:00,Home_1,Jaipur,3.93,0,26.43,74.99,0.79,0.36,0.46
2024-02-03 07:00:00,Home_9,Lucknow,4.47,0,21.72,72.42,0.89,0.13,0.65
2024-04-09 01:00:00,Home_8,Pune,2.64,1,28.84,38.82,0.89,0.62,0.63
2024-02-16 18:00:00,Home_3,Jaipur,2.65,1,21.68,53.9,1.16,0.78,0.28
2024-02-17 19:00:00,Home_2,Lucknow,2.84,1,31.66,74.85,0.95,0.89,0.73
2024-03-11 17:00:00,Home_4,Bangalore,3.79,1,27.52,60.38,0.3,-0.08,0.26
2024-03-14 09:00:00,Home_6,Kolkata,2.73,1,25.74,64.22,0.69,1.12,-0.03
2024-04-01 21:00:00,Home_5,Jaipur,1.55,1,25.24,72.04,1.2,0.61,0.28
2024-04-12 00:00:00,Home_8,Ahmedabad,4.22,1,11.0,38.36,0.73,0.46,0.6
2024-01-30 19:00:00,Home_10,Jaipur,3.06,1,24.97,76.85,1.73,0.96,0.81
2024-01-15 00:00:00,Home_2,Hyderabad,3.56,1,27.12,46.03,1.81,0.67,0.61
2024-02-23 10:00:00,Home_3,Bangalore,2.41,1,23.96,42.48,1.05,0.98,0.42
2024-02-07 05:00:00,Home_5,Jaipur,3.14,1,20.8,76.7,1.44,0.81,0.32
2024-03-06 06:00:00,Home_7,Jaipur,3.28,0,23.79,58.78,1.05,0.88,1.05
2024-03-02 00:00:00,Home_1,Kolkata,2.55,0,25.84,44.2,0.95,0.59,0.24
2024-02-24 09:00:00,Home_7,Pune,3.95,0,18.63,82.49,1.12,1.35,0.4
2024-03-04 10:00:00,Home_6,Hyderabad,3.22,1,34.13,80.63,1.67,0.83,0.5
2024-02-23 11:00:00,Home_8,Jaipur,2.64,1,19.26,75.21,0.73,0.54,0.57
2024-02-14 09:00:00,Home_5,Lucknow,3.36,0,32.65,57.8,2.14,1.24,0.39
2024-01-29 14:00:00,Home_6,Chennai,5.15,1,23.77,46.59,0.72,0.45,0.51
2024-01-03 04:00:00,Home_4,Pune,4.72,1,19.83,62.43,0.11,1.05,0.47
2024-04-01 06:00:00,Home_2,Hyderabad,5.25,1,25.5,44.92,1.03,0.93,0.68
2024-04-04 01:00:00,Home_8,Chennai,2.61,1,27.68,56.58,0.95,0.77,0.42
2024-02-17 02:00:00,Home_4,Pune,4.96,1,30.68,84.76,1.14,0.37,1.0
2024-03-04 06:00:00,Home_3,Chennai,3.14,1,23.07,46.66,0.99,0.27,0.55
2024-01-21 13:00:00,Home_7,Bangalore,3.58,1,24.06,17.66,0.79,0.04,0.55
2024-01-11 12:00:00,Home_6,Bangalore,,1,24.18,45.2,1.2,1.46,0.79
2024-01-11 18:00:00,Home_9,Hyderabad,3.25,1,27.33,64.48,1.39,0.76,0.58
2024-01-21 05:00:00,Home_3,Kolkata,3.73,1,32.5,57.76,1.71,1.46,0.83
2024-04-10 11:00:00,Home_7,Mumbai,3.73,0,23.14,56.98,1.53,0.86,0.58
2024-02-13 22:00:00,Home_9,Mumbai,5.18,0,29.59,39.5,2.0,0.93,0.58
2024-03-29 11:00:00,Home_3,Bangalore,,0,27.41,86.3,0.44,0.91,0.7
2024-02-04 19:00:00,Home_6,Delhi,2.76,1,22.46,59.85,1.22,0.75,-0.0
2024-03-01 19:00:00,Home_1,Lucknow,3.42,1,25.8,37.49,0.21,0.9,0.5
2024-01-29 04:00:00,Home_4,Bangalore,1.89,1,18.41,49.48,1.5,0.39,0.26
2024-02-08 17:00:00,Home_7,Hyderabad,3.05,1,23.3,63.59,1.64,0.85,0.91
2024-01-11 14:00:00,Home_4,Bangalore,4.04,1,28.05,69.84,0.35,0.87,-0.03
2024-01-26 19:00:00,Home_9,Pune,4.24,0,21.04,81.6,0.3,1.07,-0.16
2024-01-26 01:00:00,Home_6,Bangalore,2.72,1,23.29,,0.22,0.94,0.72
2024-03-24 00:00:00,Home_9,Jaipur,5.67,1,24.99,56.97,0.98,0.44,0.35
2024-04-10 00:00:00,Home_10,Ahmedabad,2.1,1,22.98,61.37,0.56,0.88,0.54
2024-03-24 01:00:00,Home_9,Chennai,1.73,0,30.17,61.92,1.46,0.91,0.63
2024-01-26 06:00:00,Home_10,Kolkata,3.97,1,19.88,66.66,0.38,0.99,0.48
2024-02-27 14:00:00,Home_2,Bangalore,3.43,0,25.07,34.41,0.9,0.71,0.44
2024-01-16 06:00:00,Home_8,Hyderabad,3.72,1,20.66,43.99,1.17,0.69,0.5
2024-01-30 20:00:00,Home_3,Lucknow,2.93,1,31.03,86.38,0.54,0.68,0.14
2024-01-21 20:00:00,Home_9,Delhi,2.75,0,22.89,62.55,0.38,0.77,0.47
2024-02-27 22:00:00,Home_5,Kolkata,4.54,0,40.38,55.22,0.36,0.61,0.61
2024-03-27 09:00:00,Home_5,Kolkata,1.8,0,24.02,63.68,1.52,1.17,0.25
2024-01-20 03:00:00,Home_3,Bangalore,3.5,0,,55.93,0.83,0.35,0.08
2024-03-22 19:00:00,Home_4,Hyderabad,3.51,1,24.93,57.04,1.13,0.84,-0.2
2024-02-12 15:00:00,Home_6,Lucknow,5.22,1,30.26,45.8,0.18,0.25,0.53
2024-02-21 21:00:00,Home_4,Hyderabad,3.03,1,28.68,54.37,0.54,0.6,0.74
2024-02-14 19:00:00,Home_8,Pune,2.04,1,30.71,56.63,0.97,0.46,0.51
2024-03-25 17:00:00,Home_2,Chennai,4.92,1,21.62,64.29,0.98,0.11,0.6
2024-03-21 15:00:00,Home_8,Pune,,0,21.59,57.4,1.31,0.38,0.57
2024-04-08 13:00:00,Home_8,Pune,0.39,0,29.95,52.06,0.16,1.25,0.68
2024-04-08 18:00:00,Home_3,Hyderabad,2.26,0,23.66,44.25,1.02,0.43,0.77
2024-03-20 21:00:00,Home_3,Kolkata,4.49,1,29.58,48.97,1.23,0.53,0.25
2024-03-20 17:00:00,Home_2,Jaipur,3.58,1,21.54,50.81,2.4,0.68,0.28
2024-01-05 01:00:00,Home_7,Bangalore,5.14,1,21.73,53.01,0.86,0.79,0.92
2024-03-02 20:00:00,Home_7,Jaipur,3.24,1,26.46,61.38,1.31,0.39,0.49
2024-01-20 22:00:00,Home_5,Chennai,2.47,1,30.53,48.29,2.01,0.99,0.31
2024-03-24 17:00:00,Home_10,Ahmedabad,3.56,1,18.48,81.42,1.53,1.32,0.36
2024-02-16 13:00:00,Home_7,Pune,4.9,1,30.24,96.93,1.3,1.14,0.39
2024-02-12 22:00:00,Home_8,Chennai,3.17,1,32.11,61.38,1.5,0.3,1.04
2024-03-06 18:00:00,Home_9,Lucknow,3.21,0,16.73,55.45,1.47,0.7,0.58
2024-03-28 03:00:00,Home_5,Kolkata,4.01,1,16.59,71.29,0.75,0.67,0.36
2024-02-16 22:00:00,Home_2,Mumbai,3.94,0,23.58,44.96,0.68,0.14,0.72
2024-02-01 01:00:00,Home_2,Bangalore,3.77,1,23.57,61.39,0.59,0.36,0.19
2024-01-07 20:00:00,Home_1,Delhi,3.02,1,28.91,63.41,0.39,0.68,0.61
2024-03-27 03:00:00,Home_5,Jaipur,1.75,1,19.55,86.9,0.71,0.81,0.36
2024-01-23 19:00:00,Home_2,Bangalore,5.42,0,26.32,58.33,0.8,0.58,0.19
2024-01-02 19:00:00,Home_9,Lucknow,6.4,1,23.8,67.21,1.51,1.2,0.37
2024-01-28 16:00:00,Home_7,Chennai,2.67,1,17.75,68.06,0.95,0.93,0.53
2024-01-15 06:00:00,Home_4,Delhi,4.83,1,22.16,57.83,1.3,1.53,0.81
2024-03-19 09:00:00,Home_3,Bangalore,5.6,1,24.82,78.76,0.09,0.73,0.19
2024-03-15 10:00:00,Home_1,Lucknow,4.42,1,31.1,40.34,0.96,0.55,0.33
2024-01-22 14:00:00,Home_3,Kolkata,5.38,1,18.49,46.07,0.87,0.53,0.13
2024-04-12 21:00:00,Home_4,Hyderabad,1.6,1,20.83,59.23,1.34,0.65,0.48
2024-02-04 02:00:00,Home_1,Lucknow,,0,19.68,35.22,0.98,0.6,0.72
2024-01-04 01:00:00,Home_5,Hyderabad,4.22,1,25.23,51.43,0.8,0.95,0.49
2024-03-09 11:00:00,Home_2,Lucknow,4.15,1,30.49,88.21,1.21,1.13,1.03
2024-01-22 20:00:00,Home_7,Ahmedabad,2.23,1,23.3,42.06,1.38,1.12,0.31
2024-01-29 19:00:00,Home_6,Hyderabad,3.54,0,25.21,65.73,1.8,0.3,0.28
2024-01-20 02:00:00,Home_2,Pune,5.25,1,33.1,77.55,1.39,1.1,0.51
2024-01-12 14:00:00,Home_6,Pune,4.5,0,20.92,49.27,0.88,0.52,0.66
2024-02-01 19:00:00,Home_9,Lucknow,3.41,1,18.05,78.31,0.35,0.94,0.61
2024-03-06 13:00:00,Home_9,Kolkata,3.41,1,26.53,62.49,1.44,0.45,0.43
2024-01-28 03:00:00,Home_2,Delhi,,0,30.42,59.48,1.27,0.98,0.74
2024-02-28 22:00:00,Home_2,Hyderabad,3.65,1,19.67,76.69,,0.31,-0.02
2024-01-27 22:00:00,Home_10,Ahmedabad,4.16,0,24.53,81.86,-0.22,0.75,0.3
2024-03-15 03:00:00,Home_1,Bangalore,6.1,0,,53.91,1.29,0.49,0.75
2024-04-04 09:00:00,Home_5,Jaipur,2.84,1,22.18,70.81,1.25,0.66,0.07
2024-03-03 21:00:00,Home_10,Hyderabad,3.19,1,32.92,58.82,0.24,0.08,0.53
2024-02-14 03:00:00,Home_8,Hyderabad,3.57,1,27.37,96.91,1.15,0.81,0.16
2024-03-31 18:00:00,Home_4,Chennai,1.81,1,17.52,55.09,0.78,0.34,0.47
2024-01-21 01:00:00,Home_10,Kolkata,4.7,1,30.46,58.33,-0.23,0.77,0.43
2024-02-02 07:00:00,Home_3,Pune,3.61,0,27.57,54.23,1.13,1.08,-0.01
2024-03-28 02:00:00,Home_9,Hyderabad,2.82,1,14.37,61.36,1.24,0.97,0.17
2024-03-15 23:00:00,Home_8,Lucknow,2.91,1,28.65,43.03,0.8,1.38,-0.15
2024-03-08 23:00:00,Home_1,Jaipur,4.84,1,31.38,50.53,0.3,1.0,0.15
2024-02-29 00:00:00,Home_1,Mumbai,3.17,1,16.88,42.41,1.32,1.44,0.9
2024-04-09 20:00:00,Home_9,Pune,2.05,0,26.24,76.4,0.96,0.84,0.9
2024-03-09 08:00:00,Home_2,Mumbai,4.87,0,24.5,59.77,0.78,0.35,0.8
2024-03-21 13:00:00,Home_10,Hyderabad,4.86,0,27.91,61.9,0.85,1.04,0.68
